Object Name,Field Label,Field Name,Picklist Value,Default?,Active?
APXTConga4__Conga_Template__c,Template Type,APXTConga4__Template_Type__c,Document,,1
APXTConga4__Conga_Template__c,Template Type,APXTConga4__Template_Type__c,Label,,1
APXTConga4__Conga_Template__c,Template Type,APXTConga4__Template_Type__c,Envelope,,1
Account,Account Type,Type,3rd Party Vendor,,1
Account,Account Type,Type,Closing Company,,1
Account,Account Type,Type,Escrow Company,,1
Account,Account Type,Type,FCL Attorney,,1
Account,Account Type,Type,Servicer,,1
Account,Account Type,Type,Brokerage,,1
Account,Account Type,Type,Buyer Company,,1
Account,Account Type,Type,Outsourcer,,1
Account,Industry,Industry,Agriculture,,1
Account,Industry,Industry,Apparel,,1
Account,Industry,Industry,Banking,,1
Account,Industry,Industry,Biotechnology,,1
Account,Industry,Industry,Chemicals,,1
Account,Industry,Industry,Communications,,1
Account,Industry,Industry,Construction,,1
Account,Industry,Industry,Consulting,,1
Account,Industry,Industry,Education,,1
Account,Industry,Industry,Electronics,,1
Account,Industry,Industry,Energy,,1
Account,Industry,Industry,Engineering,,1
Account,Industry,Industry,Entertainment,,1
Account,Industry,Industry,Environmental,,1
Account,Industry,Industry,Finance,,1
Account,Industry,Industry,Food & Beverage,,1
Account,Industry,Industry,Government,,1
Account,Industry,Industry,Healthcare,,1
Account,Industry,Industry,Hospitality,,1
Account,Industry,Industry,Insurance,,1
Account,Industry,Industry,Machinery,,1
Account,Industry,Industry,Manufacturing,,1
Account,Industry,Industry,Media,,1
Account,Industry,Industry,Not For Profit,,1
Account,Industry,Industry,Recreation,,1
Account,Industry,Industry,Retail,,1
Account,Industry,Industry,Shipping,,1
Account,Industry,Industry,Technology,,1
Account,Industry,Industry,Telecommunications,,1
Account,Industry,Industry,Transportation,,1
Account,Industry,Industry,Utilities,,1
Account,Industry,Industry,Other,,1
Account,Account Source,AccountSource,Auction.com Website,,1
Account,Account Source,AccountSource,Phone Inquiry,,1
Account,Account Source,AccountSource,Partner Referral,,1
Account,Account Source,AccountSource,Purchased List,,1
Account,Account Source,AccountSource,Other,,1
Account,Account Source,AccountSource,Advertisement,,1
Account,Account Source,AccountSource,Employee Referral,,1
Account,Account Source,AccountSource,External Referral,,1
Account,Account Source,AccountSource,Partner,,1
Account,Account Source,AccountSource,Public Relations,,1
Account,Account Source,AccountSource,Seminar - Internal,,1
Account,Account Source,AccountSource,Seminar - Partner,,1
Account,Account Source,AccountSource,Trade Show,,1
Account,Account Source,AccountSource,Word of mouth,,1
Account,Active,Active__c,No,,1
Account,Active,Active__c,Yes,,1
Account,Customer Priority,CustomerPriority__c,High,,1
Account,Customer Priority,CustomerPriority__c,Low,,1
Account,Customer Priority,CustomerPriority__c,Medium,,1
Account,SLA,SLA__c,Gold,,1
Account,SLA,SLA__c,Silver,,1
Account,SLA,SLA__c,Platinum,,1
Account,SLA,SLA__c,Bronze,,1
Account,Upsell Opportunity,UpsellOpportunity__c,Maybe,,1
Account,Upsell Opportunity,UpsellOpportunity__c,No,,1
Account,Upsell Opportunity,UpsellOpportunity__c,Yes,,1
Account,States Worked,States_Worked__c,AK,,1
Account,States Worked,States_Worked__c,AL,,1
Account,States Worked,States_Worked__c,AR,,1
Account,States Worked,States_Worked__c,AZ,,1
Account,States Worked,States_Worked__c,CA,,1
Account,States Worked,States_Worked__c,CO,,1
Account,States Worked,States_Worked__c,CT,,1
Account,States Worked,States_Worked__c,DC,,1
Account,States Worked,States_Worked__c,DE,,1
Account,States Worked,States_Worked__c,FL,,1
Account,States Worked,States_Worked__c,GA,,1
Account,States Worked,States_Worked__c,HI,,1
Account,States Worked,States_Worked__c,IA,,1
Account,States Worked,States_Worked__c,ID,,1
Account,States Worked,States_Worked__c,IL,,1
Account,States Worked,States_Worked__c,IN,,1
Account,States Worked,States_Worked__c,KS,,1
Account,States Worked,States_Worked__c,KY,,1
Account,States Worked,States_Worked__c,LA,,1
Account,States Worked,States_Worked__c,MA,,1
Account,States Worked,States_Worked__c,MD,,1
Account,States Worked,States_Worked__c,ME,,1
Account,States Worked,States_Worked__c,MI,,1
Account,States Worked,States_Worked__c,MN,,1
Account,States Worked,States_Worked__c,MO,,1
Account,States Worked,States_Worked__c,MS,,1
Account,States Worked,States_Worked__c,MT,,1
Account,States Worked,States_Worked__c,NC,,1
Account,States Worked,States_Worked__c,ND,,1
Account,States Worked,States_Worked__c,NE,,1
Account,States Worked,States_Worked__c,NH,,1
Account,States Worked,States_Worked__c,NJ,,1
Account,States Worked,States_Worked__c,NM,,1
Account,States Worked,States_Worked__c,NV,,1
Account,States Worked,States_Worked__c,NY,,1
Account,States Worked,States_Worked__c,OH,,1
Account,States Worked,States_Worked__c,OK,,1
Account,States Worked,States_Worked__c,OR,,1
Account,States Worked,States_Worked__c,PA,,1
Account,States Worked,States_Worked__c,RI,,1
Account,States Worked,States_Worked__c,SC,,1
Account,States Worked,States_Worked__c,SD,,1
Account,States Worked,States_Worked__c,TN,,1
Account,States Worked,States_Worked__c,TX,,1
Account,States Worked,States_Worked__c,UT,,1
Account,States Worked,States_Worked__c,VA,,1
Account,States Worked,States_Worked__c,VT,,1
Account,States Worked,States_Worked__c,WA,,1
Account,States Worked,States_Worked__c,WI,,1
Account,States Worked,States_Worked__c,WV,,1
Account,States Worked,States_Worked__c,WY,,1
Account,Vendor Type,Vendor_Type__c,BPOs,,1
Account,Vendor Type,Vendor_Type__c,Characteristics,,1
Account,Vendor Type,Vendor_Type__c,Disclosures,,1
Account,Vendor Type,Vendor_Type__c,HOA Information,,1
Account,Vendor Type,Vendor_Type__c,Inspections,,1
Account,Vendor Type,Vendor_Type__c,Photos,,1
AccountContactRole,Role,Role,Business User,,1
AccountContactRole,Role,Role,Decision Maker,,1
AccountContactRole,Role,Role,Economic Buyer,,1
AccountContactRole,Role,Role,Economic Decision Maker,,1
AccountContactRole,Role,Role,Evaluator,,1
AccountContactRole,Role,Role,Executive Sponsor,,1
AccountContactRole,Role,Role,Influencer,,1
AccountContactRole,Role,Role,Technical Buyer,,1
AccountContactRole,Role,Role,Other,,1
AccountFeed,Feed Item Type,Type,TrackedChange,,1
AccountFeed,Feed Item Type,Type,UserStatus,,1
AccountFeed,Feed Item Type,Type,TextPost,,1
AccountFeed,Feed Item Type,Type,AdvancedTextPost,,1
AccountFeed,Feed Item Type,Type,LinkPost,,1
AccountFeed,Feed Item Type,Type,ContentPost,,1
AccountFeed,Feed Item Type,Type,PollPost,,1
AccountFeed,Feed Item Type,Type,RypplePost,,1
AccountFeed,Feed Item Type,Type,ProfileSkillPost,,1
AccountFeed,Feed Item Type,Type,DashboardComponentSnapshot,,1
AccountFeed,Feed Item Type,Type,ApprovalPost,,1
AccountFeed,Feed Item Type,Type,CaseCommentPost,,1
AccountFeed,Feed Item Type,Type,ReplyPost,,1
AccountFeed,Feed Item Type,Type,EmailMessageEvent,,1
AccountFeed,Feed Item Type,Type,CallLogPost,,1
AccountFeed,Feed Item Type,Type,ChangeStatusPost,,1
AccountFeed,Feed Item Type,Type,AttachArticleEvent,,1
AccountFeed,Feed Item Type,Type,MilestoneEvent,,1
AccountFeed,Feed Item Type,Type,ActivityEvent,,1
AccountFeed,Feed Item Type,Type,ChatTranscriptPost,,1
AccountFeed,Feed Item Type,Type,CollaborationGroupCreated,,1
AccountFeed,Feed Item Type,Type,CollaborationGroupUnarchived,,1
AccountFeed,Feed Item Type,Type,SocialPost,,1
AccountFeed,Feed Item Type,Type,QuestionPost,,1
AccountFeed,Feed Item Type,Type,FacebookPost,,1
AccountFeed,Feed Item Type,Type,BasicTemplateFeedItem,,1
AccountFeed,Feed Item Type,Type,CreateRecordEvent,,1
AccountFeed,Feed Item Type,Type,CanvasPost,,1
AccountFeed,Feed Item Type,Type,AnnouncementPost,,1
AccountFeed,Network Scope,NetworkScope,AllNetworks,,1
AccountFeed,Visibility,Visibility,AllUsers,,1
AccountFeed,Visibility,Visibility,InternalUsers,,1
AccountHistory,Changed Field,Field,accountMerged,,1
AccountHistory,Changed Field,Field,AccountNumber,,1
AccountHistory,Changed Field,Field,AccountSource,,1
AccountHistory,Changed Field,Field,Active__c,,1
AccountHistory,Changed Field,Field,Alternate_Phone__c,,1
AccountHistory,Changed Field,Field,AnnualRevenue,,1
AccountHistory,Changed Field,Field,BillingAddress,,1
AccountHistory,Changed Field,Field,BillingCity,,1
AccountHistory,Changed Field,Field,BillingCountry,,1
AccountHistory,Changed Field,Field,BillingLatitude,,1
AccountHistory,Changed Field,Field,BillingLongitude,,1
AccountHistory,Changed Field,Field,BillingPostalCode,,1
AccountHistory,Changed Field,Field,BillingState,,1
AccountHistory,Changed Field,Field,BillingStreet,,1
AccountHistory,Changed Field,Field,Closing_Company_ID__c,,1
AccountHistory,Changed Field,Field,created,,1
AccountHistory,Changed Field,Field,accountCreatedFromLead,,1
AccountHistory,Changed Field,Field,CustomerPriority__c,,1
AccountHistory,Changed Field,Field,Description,,1
AccountHistory,Changed Field,Field,Email__c,,1
AccountHistory,Changed Field,Field,Fax,,1
AccountHistory,Changed Field,Field,feedEvent,,1
AccountHistory,Changed Field,Field,Industry,,1
AccountHistory,Changed Field,Field,IsPartner,,1
AccountHistory,Changed Field,Field,Jigsaw,,1
AccountHistory,Changed Field,Field,accountUpdatedByLead,,1
AccountHistory,Changed Field,Field,personAccountUpdatedByLead,,1
AccountHistory,Changed Field,Field,Name,,1
AccountHistory,Changed Field,Field,NumberOfEmployees,,1
AccountHistory,Changed Field,Field,NumberofLocations__c,,1
AccountHistory,Changed Field,Field,Owner,,1
AccountHistory,Changed Field,Field,ownerAccepted,,1
AccountHistory,Changed Field,Field,ownerAssignment,,1
AccountHistory,Changed Field,Field,Ownership,,1
AccountHistory,Changed Field,Field,Parent,,1
AccountHistory,Changed Field,Field,Phone,,1
AccountHistory,Changed Field,Field,Phone_2__c,,1
AccountHistory,Changed Field,Field,Prefix__c,,1
AccountHistory,Changed Field,Field,Rating,,1
AccountHistory,Changed Field,Field,locked,,1
AccountHistory,Changed Field,Field,unlocked,,1
AccountHistory,Changed Field,Field,SF_Integration_ID__c,,1
AccountHistory,Changed Field,Field,ShippingAddress,,1
AccountHistory,Changed Field,Field,ShippingCity,,1
AccountHistory,Changed Field,Field,ShippingCountry,,1
AccountHistory,Changed Field,Field,ShippingLatitude,,1
AccountHistory,Changed Field,Field,ShippingLongitude,,1
AccountHistory,Changed Field,Field,ShippingPostalCode,,1
AccountHistory,Changed Field,Field,ShippingState,,1
AccountHistory,Changed Field,Field,ShippingStreet,,1
AccountHistory,Changed Field,Field,Sic,,1
AccountHistory,Changed Field,Field,SicDesc,,1
AccountHistory,Changed Field,Field,Site,,1
AccountHistory,Changed Field,Field,SLA__c,,1
AccountHistory,Changed Field,Field,SLAExpirationDate__c,,1
AccountHistory,Changed Field,Field,SLASerialNumber__c,,1
AccountHistory,Changed Field,Field,States_Worked__c,,1
AccountHistory,Changed Field,Field,TextName,,1
AccountHistory,Changed Field,Field,TickerSymbol,,1
AccountHistory,Changed Field,Field,Title_Disclosure_Specialist__c,,1
AccountHistory,Changed Field,Field,Type,,1
AccountHistory,Changed Field,Field,Unique_Identifier__c,,1
AccountHistory,Changed Field,Field,UpsellOpportunity__c,,1
AccountHistory,Changed Field,Field,Vendor_Type__c,,1
AccountHistory,Changed Field,Field,Website,,1
AccountPartner,Role,Role,System Integrator,,1
AccountPartner,Role,Role,Agency,,1
AccountPartner,Role,Role,Advertiser,,1
AccountPartner,Role,Role,VAR/Reseller,,1
AccountPartner,Role,Role,Distributor,,1
AccountPartner,Role,Role,Developer,,1
AccountPartner,Role,Role,Broker,,1
AccountPartner,Role,Role,Lender,,1
AccountPartner,Role,Role,Supplier,,1
AccountPartner,Role,Role,Institution,,1
AccountPartner,Role,Role,Contractor,,1
AccountPartner,Role,Role,Dealer,,1
AccountPartner,Role,Role,Consultant,,1
AccountShare,Account Access,AccountAccessLevel,Read,,1
AccountShare,Account Access,AccountAccessLevel,Edit,,1
AccountShare,Account Access,AccountAccessLevel,All,,1
AccountShare,Opportunity Access,OpportunityAccessLevel,None,,1
AccountShare,Opportunity Access,OpportunityAccessLevel,Read,,1
AccountShare,Opportunity Access,OpportunityAccessLevel,Edit,,1
AccountShare,Case Access,CaseAccessLevel,None,,1
AccountShare,Case Access,CaseAccessLevel,Read,,1
AccountShare,Case Access,CaseAccessLevel,Edit,,1
AccountShare,Contact Access,ContactAccessLevel,None,,1
AccountShare,Contact Access,ContactAccessLevel,Read,,1
AccountShare,Contact Access,ContactAccessLevel,Edit,,1
AccountShare,Row Cause,RowCause,Owner,,1
AccountShare,Row Cause,RowCause,Manual,,1
AccountShare,Row Cause,RowCause,Rule,,1
AccountShare,Row Cause,RowCause,ImplicitChild,,1
AccountShare,Row Cause,RowCause,ImplicitParent,,1
AccountShare,Row Cause,RowCause,Team,,1
AccountShare,Row Cause,RowCause,Territory,,1
AccountShare,Row Cause,RowCause,TerritoryManual,,1
AccountShare,Row Cause,RowCause,TerritoryRule,,1
AccountShare,Row Cause,RowCause,Territory2Forecast,,1
ActivityHistory,Subject,Subject,Call,,1
ActivityHistory,Subject,Subject,Email,,1
ActivityHistory,Subject,Subject,Send Letter,,1
ActivityHistory,Subject,Subject,Send Quote,,1
ActivityHistory,Subject,Subject,Other,,1
ActivityHistory,Status,Status,Not Started,,1
ActivityHistory,Status,Status,In Progress,,1
ActivityHistory,Status,Status,Completed,,1
ActivityHistory,Status,Status,Waiting on someone else,,1
ActivityHistory,Status,Status,Deferred,,1
ActivityHistory,Priority,Priority,High,,1
ActivityHistory,Priority,Priority,Normal,,1
ActivityHistory,Priority,Priority,Low,,1
ActivityHistory,Type,ActivityType,Call,,1
ActivityHistory,Type,ActivityType,Call,,1
ActivityHistory,Type,ActivityType,Email,,1
ActivityHistory,Type,ActivityType,Email,,1
ActivityHistory,Type,ActivityType,Meeting,,1
ActivityHistory,Type,ActivityType,Meeting,,1
ActivityHistory,Type,ActivityType,Note,,1
ActivityHistory,Type,ActivityType,Other,,1
ActivityHistory,Type,ActivityType,Other,,1
ActivityHistory,Call Type,CallType,Internal,,1
ActivityHistory,Call Type,CallType,Inbound,,1
ActivityHistory,Call Type,CallType,Outbound,,1
ActivityHistory,Call Outcome,Call_Outcome__c,Listing Agent Interested,,1
ActivityHistory,Call Outcome,Call_Outcome__c,Listing Agent Not Interested,,1
ActivityHistory,Call Outcome,Call_Outcome__c,H/O Interested,,1
ActivityHistory,Call Outcome,Call_Outcome__c,H/O Not Interested,,1
ActivityHistory,Call Outcome,Call_Outcome__c,Left Message,,1
ActivityHistory,Call Outcome,Call_Outcome__c,No Answer,,1
ActivityHistory,Call Outcome,Call_Outcome__c,Busy,,1
ActivityHistory,Call Outcome,Call_Outcome__c,No Working Number,,1
ApexClass,Status,Status,Inactive,,1
ApexClass,Status,Status,Active,,1
ApexClass,Status,Status,Deleted,,1
ApexComponent,Controller Type,ControllerType,0,,1
ApexComponent,Controller Type,ControllerType,1,,1
ApexComponent,Controller Type,ControllerType,4,,1
ApexComponent,Controller Type,ControllerType,2,,1
ApexComponent,Controller Type,ControllerType,3,,1
ApexComponent,Controller Type,ControllerType,5,,1
ApexLog,Location,Location,Monitoring,,1
ApexLog,Location,Location,Profiling,,1
ApexLog,Location,Location,SystemLog,,1
ApexLog,Location,Location,HeapDump,,1
ApexLog,Location,Location,Preserved,,1
ApexPage,Controller Type,ControllerType,0,,1
ApexPage,Controller Type,ControllerType,1,,1
ApexPage,Controller Type,ControllerType,4,,1
ApexPage,Controller Type,ControllerType,2,,1
ApexPage,Controller Type,ControllerType,3,,1
ApexPage,Controller Type,ControllerType,5,,1
ApexTestQueueItem,Status,Status,Queued,,1
ApexTestQueueItem,Status,Status,Processing,,1
ApexTestQueueItem,Status,Status,Aborted,,1
ApexTestQueueItem,Status,Status,Completed,,1
ApexTestQueueItem,Status,Status,Failed,,1
ApexTestQueueItem,Status,Status,Preparing,,1
ApexTestQueueItem,Status,Status,Holding,,1
ApexTestResult,Pass/Fail,Outcome,Pass,,1
ApexTestResult,Pass/Fail,Outcome,Fail,,1
ApexTestResult,Pass/Fail,Outcome,CompileFail,,1
ApexTestResult,Pass/Fail,Outcome,Skip,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Account,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Asset,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Attachment,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Campaign,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,CampaignMember,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Case,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,CaseComment,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,ChatterMessage,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,CollaborationGroup,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,CollaborationGroupMember,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Contact,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,ContentDocument,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,ContentFolder,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,ContentVersion,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Contract,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,DuplicateRecordItem,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,DuplicateRecordSet,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,EmailMessage,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Event,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,FeedComment,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,FeedItem,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Idea,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,IdeaComment,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Lead,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,NetworkMember,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Note,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Opportunity,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,OpportunityLineItem,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Partner,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Pricebook2,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Product2,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,RecordOrigin,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,SocialPersona,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Solution,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,StreamingChannel,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Task,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,Topic,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,TopicAssignment,,1
ApexTrigger,Custom Object Definition ID,TableEnumOrId,User,,1
ApexTrigger,Status,Status,Inactive,,1
ApexTrigger,Status,Status,Active,,1
ApexTrigger,Status,Status,Deleted,,1
Approval,Status,Status,Pending,,1
Approval,Status,Status,Approved,,1
Approval,Status,Status,Rejected,,1
Asset,Status,Status,Shipped,,1
Asset,Status,Status,Installed,,1
Asset,Status,Status,Registered,,1
Asset,Status,Status,Obsolete,,1
Asset,Status,Status,Purchased,,1
AssetFeed,Feed Item Type,Type,TrackedChange,,1
AssetFeed,Feed Item Type,Type,UserStatus,,1
AssetFeed,Feed Item Type,Type,TextPost,,1
AssetFeed,Feed Item Type,Type,AdvancedTextPost,,1
AssetFeed,Feed Item Type,Type,LinkPost,,1
AssetFeed,Feed Item Type,Type,ContentPost,,1
AssetFeed,Feed Item Type,Type,PollPost,,1
AssetFeed,Feed Item Type,Type,RypplePost,,1
AssetFeed,Feed Item Type,Type,ProfileSkillPost,,1
AssetFeed,Feed Item Type,Type,DashboardComponentSnapshot,,1
AssetFeed,Feed Item Type,Type,ApprovalPost,,1
AssetFeed,Feed Item Type,Type,CaseCommentPost,,1
AssetFeed,Feed Item Type,Type,ReplyPost,,1
AssetFeed,Feed Item Type,Type,EmailMessageEvent,,1
AssetFeed,Feed Item Type,Type,CallLogPost,,1
AssetFeed,Feed Item Type,Type,ChangeStatusPost,,1
AssetFeed,Feed Item Type,Type,AttachArticleEvent,,1
AssetFeed,Feed Item Type,Type,MilestoneEvent,,1
AssetFeed,Feed Item Type,Type,ActivityEvent,,1
AssetFeed,Feed Item Type,Type,ChatTranscriptPost,,1
AssetFeed,Feed Item Type,Type,CollaborationGroupCreated,,1
AssetFeed,Feed Item Type,Type,CollaborationGroupUnarchived,,1
AssetFeed,Feed Item Type,Type,SocialPost,,1
AssetFeed,Feed Item Type,Type,QuestionPost,,1
AssetFeed,Feed Item Type,Type,FacebookPost,,1
AssetFeed,Feed Item Type,Type,BasicTemplateFeedItem,,1
AssetFeed,Feed Item Type,Type,CreateRecordEvent,,1
AssetFeed,Feed Item Type,Type,CanvasPost,,1
AssetFeed,Feed Item Type,Type,AnnouncementPost,,1
AssetFeed,Network Scope,NetworkScope,AllNetworks,,1
AssetFeed,Visibility,Visibility,AllUsers,,1
AssetFeed,Visibility,Visibility,InternalUsers,,1
AssetHistory,Changed Field,Field,Account,,1
AssetHistory,Changed Field,Field,Contact,,1
AssetHistory,Changed Field,Field,created,,1
AssetHistory,Changed Field,Field,Description,,1
AssetHistory,Changed Field,Field,feedEvent,,1
AssetHistory,Changed Field,Field,InstallDate,,1
AssetHistory,Changed Field,Field,IsCompetitorProduct,,1
AssetHistory,Changed Field,Field,Name,,1
AssetHistory,Changed Field,Field,ownerAccepted,,1
AssetHistory,Changed Field,Field,ownerAssignment,,1
AssetHistory,Changed Field,Field,Price,,1
AssetHistory,Changed Field,Field,Product2,,1
AssetHistory,Changed Field,Field,PurchaseDate,,1
AssetHistory,Changed Field,Field,Quantity,,1
AssetHistory,Changed Field,Field,locked,,1
AssetHistory,Changed Field,Field,unlocked,,1
AssetHistory,Changed Field,Field,SerialNumber,,1
AssetHistory,Changed Field,Field,Status,,1
AssetHistory,Changed Field,Field,UsageEndDate,,1
Asset_Management__Feed,Feed Item Type,Type,TrackedChange,,1
Asset_Management__Feed,Feed Item Type,Type,UserStatus,,1
Asset_Management__Feed,Feed Item Type,Type,TextPost,,1
Asset_Management__Feed,Feed Item Type,Type,AdvancedTextPost,,1
Asset_Management__Feed,Feed Item Type,Type,LinkPost,,1
Asset_Management__Feed,Feed Item Type,Type,ContentPost,,1
Asset_Management__Feed,Feed Item Type,Type,PollPost,,1
Asset_Management__Feed,Feed Item Type,Type,RypplePost,,1
Asset_Management__Feed,Feed Item Type,Type,ProfileSkillPost,,1
Asset_Management__Feed,Feed Item Type,Type,DashboardComponentSnapshot,,1
Asset_Management__Feed,Feed Item Type,Type,ApprovalPost,,1
Asset_Management__Feed,Feed Item Type,Type,CaseCommentPost,,1
Asset_Management__Feed,Feed Item Type,Type,ReplyPost,,1
Asset_Management__Feed,Feed Item Type,Type,EmailMessageEvent,,1
Asset_Management__Feed,Feed Item Type,Type,CallLogPost,,1
Asset_Management__Feed,Feed Item Type,Type,ChangeStatusPost,,1
Asset_Management__Feed,Feed Item Type,Type,AttachArticleEvent,,1
Asset_Management__Feed,Feed Item Type,Type,MilestoneEvent,,1
Asset_Management__Feed,Feed Item Type,Type,ActivityEvent,,1
Asset_Management__Feed,Feed Item Type,Type,ChatTranscriptPost,,1
Asset_Management__Feed,Feed Item Type,Type,CollaborationGroupCreated,,1
Asset_Management__Feed,Feed Item Type,Type,CollaborationGroupUnarchived,,1
Asset_Management__Feed,Feed Item Type,Type,SocialPost,,1
Asset_Management__Feed,Feed Item Type,Type,QuestionPost,,1
Asset_Management__Feed,Feed Item Type,Type,FacebookPost,,1
Asset_Management__Feed,Feed Item Type,Type,BasicTemplateFeedItem,,1
Asset_Management__Feed,Feed Item Type,Type,CreateRecordEvent,,1
Asset_Management__Feed,Feed Item Type,Type,CanvasPost,,1
Asset_Management__Feed,Feed Item Type,Type,AnnouncementPost,,1
Asset_Management__Feed,Network Scope,NetworkScope,AllNetworks,,1
Asset_Management__Feed,Visibility,Visibility,AllUsers,,1
Asset_Management__Feed,Visibility,Visibility,InternalUsers,,1
Asset_Management__History,Changed Field,Field,Account_Number__c,,1
Asset_Management__History,Changed Field,Field,ADC_Removal_Comments__c,,1
Asset_Management__History,Changed Field,Field,ADC_Removal_Reason__c,,1
Asset_Management__History,Changed Field,Field,Asset_Manager__c,,1
Asset_Management__History,Changed Field,Field,Auction__c,,1
Asset_Management__History,Changed Field,Field,Auction_Record_Type__c,,1
Asset_Management__History,Changed Field,Field,CORE_ID__c,,1
Asset_Management__History,Changed Field,Field,created,,1
Asset_Management__History,Changed Field,Field,Damages_for_ADC_Disclosure__c,,1
Asset_Management__History,Changed Field,Field,Date_Damage_Disclosures_Updated__c,,1
Asset_Management__History,Changed Field,Field,Disclosure_Contact_Made__c,,1
Asset_Management__History,Changed Field,Field,Disclosures_Required__c,,1
Asset_Management__History,Changed Field,Field,External_BPO_Order_Date__c,,1
Asset_Management__History,Changed Field,Field,External_BPO_Received_Date__c,,1
Asset_Management__History,Changed Field,Field,feedEvent,,1
Asset_Management__History,Changed Field,Field,Internal_BPO_Order_Date__c,,1
Asset_Management__History,Changed Field,Field,Internal_BPO_Received_Date__c,,1
Asset_Management__History,Changed Field,Field,Listing_Agent__c,,1
Asset_Management__History,Changed Field,Field,Lock_Box_Code__c,,1
Asset_Management__History,Changed Field,Field,MLS_Comments__c,,1
Asset_Management__History,Changed Field,Field,Name,,1
Asset_Management__History,Changed Field,Field,Outsourcer__c,,1
Asset_Management__History,Changed Field,Field,Outsourcer_Contact__c,,1
Asset_Management__History,Changed Field,Field,ownerAccepted,,1
Asset_Management__History,Changed Field,Field,ownerAssignment,,1
Asset_Management__History,Changed Field,Field,Program_Removal_Confirmed_By__c,,1
Asset_Management__History,Changed Field,Field,Program_Removal_Confirmed_Date__c,,1
Asset_Management__History,Changed Field,Field,Program_Removal_Requested_By__c,,1
Asset_Management__History,Changed Field,Field,Property_Characteristics_Order_Date__c,,1
Asset_Management__History,Changed Field,Field,Property_Characteristics_Received_Date__c,,1
Asset_Management__History,Changed Field,Field,Property_Disclosures_Order_Date__c,,1
Asset_Management__History,Changed Field,Field,Property_Disclosures_Received_Date__c,,1
Asset_Management__History,Changed Field,Field,Property_Inspection_Order_Date__c,,1
Asset_Management__History,Changed Field,Field,Property_Inspection_Received_Date__c,,1
Asset_Management__History,Changed Field,Field,Property_Photos_Order_Date__c,,1
Asset_Management__History,Changed Field,Field,Property_Photos_Received_Date__c,,1
Asset_Management__History,Changed Field,Field,locked,,1
Asset_Management__History,Changed Field,Field,RecordType,,1
Asset_Management__History,Changed Field,Field,unlocked,,1
Asset_Management__History,Changed Field,Field,SafeGuard_Reported_Damages__c,,1
Asset_Management__History,Changed Field,Field,Servicer_Appraisal_Downloaded__c,,1
Asset_Management__History,Changed Field,Field,Tracking_ID__c,,1
Asset_Management__c,Program Removal Requested By,Program_Removal_Requested_By__c,Seller Request,,1
Asset_Management__c,Disclosure Contact Made?,Disclosure_Contact_Made__c,Yes,,1
Asset_Management__c,Disclosure Contact Made?,Disclosure_Contact_Made__c,No,,1
Asset_Management__c,ADC Removal Reason,ADC_Removal_Reason__c,3rd Party Sale,,1
Asset_Management__c,ADC Removal Reason,ADC_Removal_Reason__c,Bankruptcy,,1
Asset_Management__c,ADC Removal Reason,ADC_Removal_Reason__c,Conveyed,,1
Asset_Management__c,ADC Removal Reason,ADC_Removal_Reason__c,Returned BTS,,1
